"","Progress","Finished","RecordedDate","UserLanguage","ParticipantID","consent","age","gender","country","teach.age_1","teach.age_2","teach.age_3","teach.age_4","teach.age_5","teach.age_6","teach.age_6_TEXT","teach.school","teach.school_5_TEXT","teach.subject_1","teach.subject_2","teach.subject_3","teach.subject_4","teach.subject_5","teach.subject_6","teach.subject_7","teach.subject_8","teach.subject_9","teach.subject_10","teach.subject_10_TEXT","gators_RA1","gators_RA2","gators_RA3","gators_RA4","gators_RA5","gators_RA6","gators_RA7","gators_RA8","gators_RA9","gators_RA10","gators_RA11","gators_RA12","gators_RA13","gators_RA14","gators_RA15","gators_RA16","gators_RA17","gators_RA18","gators_RA19","gators_RA20","gators_pp","gators_pn","gators_sp","gators_sn","priorcontact.industrobot","priorcontact.domestrobot","priorcontact.socialrobot","priorcontact.otherrobot","priorcontactamount.industrobot","priorcontactamount.domestrobot","priorcontactamount.socialrobot","priorcontactamount.otherrobot","videos.amount","movies.amount","movies_seen","robots.skepticism","robot.risk_1","robot.risk_2","robot.risk_3","risk.mitigation_1","risk.mitigation_2","risk.mitigation_3","robot.benefit_1","robot.benefit_2","robot.benefit_3","benefit.mitigation_1","benefit.mitigation_2","benefit.mitigation_3","usecases.education","robot","robot_type","familiarrobot","familiarobjec","safety","competence","comfortable","friendliness","creepycute","badgood","physicalwarm","socialwarm","humanform","humanmotion","socialcompetence","socialness","socialintelligence","intelligence","ranksafety","rankcompetence","rankcomfortable","rankfriendliness","rankcreepycute","rankbadgood","rankphysicalwarmth","ranksocialwarmth","rankhumanform","ranksocialcompetence","ranksocial","ranksocialintelligence","rankintelligence","suitmath","suitdifftask","suitread","suitart","suitother","suitchildren","suitadults","suitageneither","why_age","suitindividual","suitgroups","suitindivgroupneither","why_group","suitteacher","suittutor","suitpeer","suitnovice","why_role","favoriteteacher1st","favoriteteacher2nd","favoriteteacher3rd","favoritestudent1st","favoritestudent2nd","favoritestudent3rd","Views","Viewssuit","totalviews","addthoughts","attentioncheck1","attentioncheck2","source"
"93",100,"True","03.04.24 06:27","EN","28099","1",51,"2","United Kingdom",0,1,1,0,0,0,"","Public school","",0,1,1,1,1,1,0,0,1,0,"",3,5,2,3,4,5,5,6,6,6,5,5,4,5,4,6,7,6,5,6,3.4,5.6,4.6,6,0,1,1,1,NA,4,4,3,"4","4",7,"3","Children may not be able to understand what robots say during interactive work as it is not that personal.","Children could get distracted due to fascination.","Possible breakdown of robots during tasks.","Become more personable and human and less robotic.","Simple non distracting designs of robots.","Make sure they are produced well.","Can lend to more clear information as they are capable of holding more in their memories.","Alleviates the amount of work for a teacher.","","","","","Working with children to complete fact sheets or correcting work they’ve done.","baxter","1",7,16,21,75,10,15,13,53,13,8,7,15,16,7,20,83,"12","2","5","9","6","5","2","4","3","11","4","6","1","10","15","11","8","Tidying up classrooms","0","1","0","The shape, form and texture of them and how they’re friendly to children ","0","0","1","How socially competent they are ","0","0","0","1","Which seems to hold more information","0","0","0","0","0","0",1,1,2,"","passed","passed","prolific"
"94",100,"True","03.04.24 11:14","EN","67551","1",34,"2","Spain",0,1,1,1,1,0,"","Public school","",1,0,0,0,1,1,0,0,1,0,"",5,4,4,4,2,3,3,3,3,3,4,6,4,5,5,6,5,5,5,3,3.8,3,4.8,4.8,1,1,1,NA,2,4,2,NA,"5","5",9,"4","","","","","","","more information","quickly answers","","","","","interactive","baxter","1",5,36,0,1,0,0,0,0,0,0,0,0,6,0,0,30,"12","5","12","12","10","8","11","12","4","4","8","4","4","27","30","25","43","no","0","1","0","Comfort and appearance","0","1","0","Individuality and approach","0","0","1","0","his way of moving and expressing himself","0","0","0","0","0","0",1,2,3,"I think it's better to make seemingly friendly robots so you feel comfortable with them.","passed","passed","prolific"
"95",100,"True","03.04.24 11:25","EN","58453","1",23,"2","Spain",0,0,0,1,1,0,"","Public school","",1,0,0,0,0,0,0,0,0,0,"",4,7,5,2,3,5,3,5,5,5,7,6,6,7,5,2,4,7,5,4,4.2,4.6,6.2,4.4,0,1,0,0,NA,2,NA,NA,"2","1",2,"2","Teachers lossing their jobs","lossing personal connection and human interaction/ connectin ","Robots not being as good as humans at teaching","Having robots ony as assistants but the same number of teachers","Reducing the use of robots to some specific hours, not too many","Proper education on how to use this technology","Children being motivated","Tool for special education/disabled students","Effectivity, allowing kids to receive help even when the teacher cant ","Proper introduction on how to use the technology","Make sure to work with a good team of professionals that keep accessibility on mind It could hep students who don't speak the language by translating ","Don't really know","Social robots can assist in classroom settings by engaging students, and motivating them They can provide immediate feedback on tasks and solve common mistakes/questions while adapting to individual learning styles ","baxter","1",26,13,70,68,40,20,41,69,28,29,22,6,44,32,42,28,"10","2","5","9","9","4","12","9","4","9","11","3","5","65","24","25","40","","0","1","0","Some of them are creepy or not useful, some are a bit childish, one seem too cold for kids","1","1","0","I think most of them can be used on a group setting","0","0","0","1","I don't think a robot can ever be a teacher Most of the ones I put in Tutor can peer and novice too","0","0","0","0","0","0",2,1,3,"","passed","passed","prolific"
"96",100,"True","03.04.24 11:35","EN","15312","1",49,"2","US",0,0,0,1,0,0,"","Public school","",0,0,0,1,0,0,0,0,0,0,"",5,4,5,4,4,1,4,1,2,2,5,6,6,4,5,5,3,7,5,4,4.4,2,5.2,4.8,0,0,0,0,NA,NA,NA,NA,"3","4",10,"2","chidren today already lack face to face interactions with other people to varying degrees this may excellerate that and introduce non humane interactions at an even earlier age.","","making people too dependent on technology and unable to interact with people or handle a job on thier own","make sure ther are plenty of oportunities for social ineractions between students and with human staff","","continue to teach good problem solving skills","providing a more personalized learning experience to students","encourage practical application of Stem Skills","prepare for future job market","be able to id and adapt to the needs of individual students","Students can acquire knowledge of mechanics, electronics, coding and other STEM disciplines while interacting and having fun with robots.","school staff would need to make sure students are interacting with ropbots in a productive and useful manner  from an early age providing them with a solid foundation of new knowledge that will enable them to understand and work with emerging technologies in the future.","In a digitized world, having technology-related skills is essential. Educational robotics helps young learners develop confidence in their digital skills and their ability to interact with technology practically, turning them into creators rather than just consumers of technological products. As children gain experience in creating and programming robots, they become more comfortable working with electronic devices and software, making them increasingly capable of facing any technological challenge.","baxter","1",22,18,94,83,62,49,47,58,18,16,1,0,7,30,55,69,"6","3","2","8","5","5","8","6","5","2","6","10","4","75","13","0","11","","0","1","0","some are very simple and cute making them more suitable for children","0","1","0","the very simple robots with simple reactions would be best for individuals","1","0","0","0","some robots are more complex and therefore more suited for learning from","0","0","0","0","0","0",1,1,2,"","passed","passed","prolific"
"97",100,"True","04.04.24 02:26","EN","62580","1",46,"2","England",1,0,0,0,0,0,"","Public school","",0,1,1,1,1,1,0,0,0,0,"",5,4,5,2,4,2,3,2,3,3,6,4,6,7,5,6,5,6,6,5,4,2.6,5.6,5.6,0,1,1,0,NA,5,3,NA,"2","3",1,"3","Children may listen more to robots than teachers and this is an extension of screen time in a way so limiting interactions with humans","The cost could be enormous as robots will need to be bought and maintained","Teachers will require lots of training to incorporate this technology into teaching as it wont have been taught when teachers were initially trained so there will be an enormous need to upskill the profession","The balance needs to be right and face to face human teaching still needs to be the priority","The government would need to help to fund this and the companies would need to start with affordable and accessible models and maybe include maintenance with the initial purchase. Maybe companies could sponsor robots in school","Schools would need to assign a member of staff to be in charge of training and issues. Money would need to be supplied by the government to fund this. The robotic companies would need to lead the training as they are the experts","It would excite and inspire students","It would free up teaching time if robots could do some of the monotonous jobs","It would allow new techniques and styles of teaching","The companies that design and make the robots would need to keep the ideas and opinions of small children in mind so visually and educationally they are appropriate","Teachers would need to trust robots and allow them to take on their jobs and designers would need to understand what the constraints are that teachers have. Robots would need to to potentially be more sensitive and humanlike","Innovation would be needed from both teachers and designers. Teachers would need to be open to new ideas and ways to learn. This would need to be closely monitored to ensure it was a better style and a good use of robots","Social robots could be used to lead groups and respond to children's questions and issues for times when the teacher cannot work with all children at once. they could be used to asses children on known knowledge and provide scores and percentages as well as formulating next steps for children.","baxter","1",0,34,55,75,27,29,34,46,61,34,32,76,64,48,65,76,"5","1","4","9","3","6","5","9","3","3","7","4","4","77","26","34","72","Assessing","0","1","0","Some are too childlike to be appropriate for adults","0","1","0","Some seem too overwhelming for one to one sessions","1","0","0","0","humanlike ones work best as a teacher","0","0","0","0","0","0",1,1,2,"No","passed","passed","prolific"
"98",100,"True","04.04.24 02:43","EN","62442","1",58,"2","England",0,0,1,0,0,0,"","Public school","",1,0,0,0,0,0,0,0,0,0,"",5,4,5,4,4,5,3,2,2,2,5,6,4,4,5,5,5,5,5,5,4.4,2.8,4.8,5,0,0,0,0,NA,NA,NA,NA,"1","3",1,"2","exacerbating lack of social interactions with peers","Pupils becoming dependent upon robots and less resilient","","Regulation - only used when necessary","Pupils taking charge","","","","","","","","Teaching games at lunch times and less structured times.","baxter","1",11,15,75,76,32,50,12,57,16,18,23,34,62,52,37,71,"5","5","12","11","12","11","12","12","5","11","10","11","4","1","1","1","10","IT","0","1","0","Some appear more toy like or more of a friendly person appearance","0","1","0","Smaller robots may fit smaller 1:1 settings","0","1","0","0","Who looks like they command more attention.","0","0","0","0","0","0",1,1,2,"","passed","passed","prolific"
"99",100,"True","04.04.24 02:45","EN","11019","1",52,"2","England",0,1,0,0,0,0,"","Public school","",0,1,0,0,0,1,0,0,0,0,"",4,3,2,2,6,6,7,7,5,6,5,6,5,6,5,4,5,3,7,4,3.4,6.2,5.4,4.6,0,0,1,0,NA,NA,2,NA,"2","1",1,"4","","","","","","","Robots could prepare learning data a lot quicker than humans.","","","Data could be taken and used for each child, and also for the class, or the school. It could be used throughout the school, broken down into each subject.","","","Learning apps or websites could feed data back to robots for it to be collected and arranged as needed for the school setting.","baxter","1",1,1,2,25,1,1,1,1,1,1,3,14,1,1,1,78,"10","1","12","12","12","12","12","12","12","12","2","1","12","11","23","17","16","Preparing an electrical circuit","0","1","0","I have sorted by how the robots look. Cute for children.","0","1","0","I see the cute ones for individual as they could be an emotional support.","1","0","0","0","The robotic looking ones are better to be used with teacher.","0","0","0","0","0","0",1,1,2,"No thank you.","passed","passed","prolific"
"100",100,"True","04.04.24 03:17","EN","38382","1",31,"2","England",0,0,0,0,0,1,"11-15","Private school","",0,0,1,1,0,0,0,0,0,0,"",4,4,2,6,3,4,3,4,4,5,6,6,7,5,6,6,6,5,7,5,3.8,4,6,5.8,0,0,0,0,NA,NA,NA,NA,"2","3",8,"4","Risk of potential misinformation - depending on where the robots gained their news / information from, it may be biased, or inaccurate, or incite violence.","The risk of accessing information / content beyond the appropriate age of the user. Potential risking access inappropriate materials.","Used not under supervision for inappropriate things. I.e. not legal / safe things. does it have the possibility to be misused by pupils? Where does it draw a line?","The robot may only be able to access information from reputable places / fact check information. Constant updating, programming to offer a balanced view, or accurate / up to date facts and information. ","How will it verify the age of the user? How can it guarantee it will be safe to use? How can we convince parents that there are safeguarding measures in place to protect their children? Who is liable for what the robot says? ","Robot only activated with a key or pin? Some kind of control device that only adults have access to - but then they would reduce the use of the robot, it could be used by pupils on private studies to help them; but at the same time it could be misused.  ","Access to up to date, information and research that can answer pupils' questions. ","Can help support independent learning in some aspects. ","Reduced work load on teachers.","Robot could have access to journal articles, news articles, current research; updated daily. ","When carrying out independent tasks, learners might be able to ask the robot for help with how to solve problems, breaking them down, making them more manageable, helping them create plans or revision timetables, helping them identify areas that are struggling with.  ","If the robot is able to apply answer booklets, it could help mark tests; it could create worksheets from a given text book; it could mark work; it could offer a different insight into a topic, or from a different viewpoint. ","As revision tools, as speech and language support, as EAL (English as a second language) support; as teacher aides, as playground monitors; as a means of communication for non-verbal pupils.","baxter","1",10,10,55,44,70,27,48,66,25,28,35,43,31,4,6,46,"12","4","12","12","10","6","12","12","5","11","12","8","4","22","25","23","62","The outside world","0","1","0","Those grouped in 'adults' have a specific tasks or function. 
Those grouped in 'children' and more toy-based robots. 
Those grouped in 'both' are more 'typical' robots that children may have already seen or interacted with, and have a purpose that benefits both adults and children. Plus, some toys that look funky or cool. ","0","0","1","'Both' - robots that have a function that can be shared. 
'One person' - robots that individuals may become attached to and unwilling to share with others.
'Neither' - a specific robot that does not seem to have specific use in an educational setting. 
Group - toy robots that can be shared with greater ease, perhaps ","1","0","0","0","'Teacher' - robot that doesn't look like it belongs in a nurturing role.
'Tutor' - robots with capability to seemingly move among pupils.
Peer - robots that they look like they have the capability to work together 
Novice - robots that look more like toys ","0","0","0","0","0","1",1,1,2,"","passed","passed","prolific"
"101",100,"True","04.04.24 03:17","EN","48028","1",34,"2","United Kingdom",0,0,0,1,1,0,"","Public school","",0,0,0,1,0,0,0,1,0,0,"",4,7,2,2,1,6,6,7,7,7,5,5,5,5,5,6,6,7,7,7,3.2,6.6,5,6.6,0,1,0,0,NA,2,NA,NA,"2","4",8,"2","How can robots understand the depth and complexities of students very individual needs and respond to these?","","","It would require the teacher to completed oversee and monitor everything the robot does, thus making it not a useful resource.","","","","","","","","","Maybe if there was a games club in the school for students to enjoy during unstructured times, social robots could be used to for students to check rules with?","baxter","1",20,19,48,51,26,10,20,52,1,11,1,1,10,1,11,65,"1","11","9","12","6","3","12","11","4","3","6","12","3","1","1","1","1","Preparing equipment before the children come into the classroom.","0","1","0","The more mechanical looking larger robots would not be suitable in a settling for children. ","1","1","0","The teddy would be individual as it would be more for comfort. Larger robots for a group setting.","0","1","0","0","More cuddly looking robots would be better for students to teach something to.","0","0","0","0","1","0",1,1,2,"","passed","passed","prolific"
"102",100,"True","04.04.24 03:43","EN","97030","1",63,"2","Scotland",1,1,1,0,0,0,"","Public school","",1,1,1,1,1,1,0,0,0,0,"",4,4,4,5,4,2,6,2,3,5,7,5,7,7,5,6,6,6,6,5,4.2,3.6,6.2,5.8,0,0,0,NA,NA,NA,NA,NA,"2","3",3,"2","The children would absolutely love it but all that would mean for me is that it would be even harder to keep their attention and I'd be constantly hounded to use the robot! Not an awful problem, it'd be amusing at first but not for long!","I do wonder what our children with additional support needs like ASD would make of it. I can see it going either way- relations with other children would be shunned in favour of communicating with the robot as the lack of human emotion might be preferable to them. Or the opposite- they would be afraid of the robot and shun it, refusing to look at it or interact with it.","","These are Primary school age children, easily distracted, but I think if the use of robots was limited in the way that use of Ipads and laptops is limited, I mean used for certain lessons but not all, it could be an incentive rather than a problem. They'd know when the robots would be used and learn not to ask for them all the time. Of course, if they were a constant feature in the classroom, the children would just get used to them and it wouldn't be a novelty any more. getting to that stage would be a nightmare though!","The children would spend time with their Pupil Support Worker outside the classroom, perhaps in our safe space room, just sitting and watching the robots for a while and this stage should continue for some time to judge their reactions. We might be pleasantly surprised. Only once we felt the children were comfortable at least, should they be introduced into the classroom setting. We might even have to schedule sessions in class with the rest of the students so that their most boisterous reactions were over before all the children were present at the same time as the robot.","","I do think it could be beneficial in that, once the initial hysteria was over, the children would be keen to interact with the robot and integrate its use into their learning. Primary age children do love a novelty but at the same time, are usually pretty tech savvy so it'd be very interesting to see the different ideas they'd come up with to utilise the robot. I think that's something we would run with and it would expand the boundaries of how we envisaged the robots being used.","As I said in the previous section, I can see it going one of two ways with the children with additional support needs. I'd like to think, however, that they might actually find it as easy if not easier, to form a connection at their own level, with a robot. It would take away the need to watch out for nuanced reactions which they don't fully understand and know in which way to react. I also think that educationally, it might be easier for them to seek and get advice from a robot instead of one of their peers, where it can be uncomfortable for them, not quite knowing how to ask for help.","","","","","I think it would be a fun but potentially useful first stage in learning social skills for our additional support needs children. There would be no pressure in gauging responses and responding in kind but would be an excellent way to practice. It would probably be our Pupil Support Workers (our Council's name for Teaching Assistants) who would lead this as they generally run our social skills and health and wellbeing groups.
I a classroom setting, the robots could spot children who were struggling, ask what help was needed and report to the teacher. I don't know if we're talking here about robots who could provide educational support too? That would be good too as there are never enough adults present, even with a PSW in the class, to deal with all the queries, especially in the younger Primary classes.
 I could see robots being a fun and useful addition to PE activities too, encouraging and taking part, as well as being useful in helping to lug equipment around!","baxter","1",25,27,40,40,50,48,57,67,24,44,25,38,50,57,37,45,"12","2","7","7","9","6","9","8","3","5","5","2","3","100","88","93","81","I think this one could be used in almost anything, high tech enough looking to appeal to both sexes but quite approachable looking too.","1","1","0","The only one I put in adults was the one I found really creepy. The more tech looking ones would appeal to both groups and the more cuddly looking ones to children.","0","1","0","Again, the more techy looking ones would suit groups better as I'm assuming, maybe wrongly, that their functionality would be better. But they look more demonstrative and not just comforting. The one in neither is the creepy one.","0","1","0","0","The cuddlt toy ones I see as proprs to allow the children to explain things to them, the more techy ones would be good at the front of the class, teaching and explaining things.","1","0","0","1","0","0",2,1,3,"Currently with P5 children so I suppose I have judged on what they would like most. As i mentioned before, I can quite clearly see there being a boy/girl divide on what would appeal to them and what they would interact with best.","passed","passed","prolific"
"103",100,"True","04.04.24 09:58","EN","20908","1",39,"1","UK",0,0,0,1,1,0,"","Public school","",1,0,0,0,0,0,0,0,0,0,"",2,4,2,3,2,6,6,4,5,3,6,6,5,6,4,2,6,6,6,5,2.6,4.8,5.4,5,0,0,1,NA,NA,NA,4,NA,"3","4",7,"2","They would be very expensive to purchase.","Staff would need technical training to use them.","If they didn't work or broke down who would fix them?","Have a teacher or adult whose job it would be to facilitate them in schools and be in charge of their maintenance.","They would need to be easy for pupils and staff to sue so their interface would need to be simple","","Pupils would be engaged if they were working with robots in lessons as most of the students would be very interested in them.","They could help with workload by doing admin tasks","They could hold information which may be beneficial in lessons.","","","","Help take lessons, provide subject knowledge, help teachers complete tasks so shortening their workload.","baxter","1",5,13,27,65,29,39,22,38,32,37,58,45,57,33,36,83,"12","3","12","5","8","3","10","6","5","3","7","3","1","70","4","59","85","Helping carry out investigations and experiments.","0","1","0","The ones just for children are more like toys. The ones suitable for both look like they could carry out useful tasks for both children and adults. The yellow one just looks a bit useless.","1","1","0","The ones that could be used in both are more human like","1","0","0","0","The ones that look more like toys would be best to be taught things by students. The ones that are more human like are best suited to being teachers or tutees.","0","0","0","0","0","1",1,1,2,"I wish we could have some funding to have some in our classrooms!","passed","passed","prolific"
"104",100,"True","04.04.24 10:01","EN","84702","1",56,"2","England",0,0,1,1,1,0,"","Public school","",0,0,0,1,0,0,0,0,0,0,"",3,3,3,3,2,5,3,3,3,4,5,5,4,5,5,6,6,6,6,6,2.8,3.6,4.8,6,0,0,0,0,NA,NA,NA,NA,"1","2",6,"1","students becoming insular","less critical thinking","less social skills","","","","","","","","","","I guess SEND kids might benefit?","baxter","1",9,19,49,57,46,5,6,31,4,3,3,5,4,3,5,37,"11","3","11","12","12","12","11","11","2","9","11","11","2","49","8","7","12","n/a","0","1","0","the cute ones look more appropriate for youngsters","1","1","0","Some look like they're more intimate","1","0","0","0","the more robot like look more authorative","0","0","0","0","0","0",1,1,2,"","passed","passed","prolific"
"105",100,"True","04.04.24 10:07","EN","47858","1",29,"2","England",0,0,0,0,1,0,"","Public school","",0,0,0,1,0,0,0,0,0,0,"",5,5,5,6,5,1,3,1,1,1,5,5,6,6,5,1,5,3,6,2,5.2,1.4,5.4,3.4,0,1,0,0,NA,4,NA,NA,"2","2",6,"4","Unsafe","Unreliable ","Ethical issues ","Unsure","","","Saves time","Makes it more exciting to students ","Helps make classes interactive ","Ensuring robots are reliable ","Ensuring it is safe to use ","","It could be anything interactive to make i more fun for students to learn certain subjects, or maybe even reenact some demonstrations ","baxter","1",8,20,79,97,91,83,75,88,28,30,33,59,36,32,36,94,"12","1","3","12","10","10","12","12","9","12","6","7","3","95","0","18","88","Anything that required physical activity or manual activity ","0","1","0","Some of them are just creepy and some of them are cute and suitable for children ","1","1","0","The cute ones are better suited for individual purposes ","0","1","0","0","More human-like robots are more suitable for teaching ","0","0","0","0","0","0",1,1,2,"","passed","passed","prolific"
"106",100,"True","04.04.24 10:30","EN","55642","1",36,"2","United Kingdom",0,0,1,1,1,0,"","Public school","",0,0,0,1,0,0,0,0,0,0,"",2,1,1,2,1,7,5,6,7,7,2,1,1,4,2,7,7,7,7,7,1.4,6.4,2,7,0,1,1,0,NA,4,2,NA,"3","4",13,"1","Students will get lazy because someone else is doing the work","lack of development of critical thinking skills. Students will continuously rely on robots and AI","","avoid the use of robots","They should be informed how robots dont help will development of certain skills","","I think it will benefit kids that have disabilities and need additional asistance","","","They can use this for social assistance that they might not necessarily get otherwise","","","classroom activities, help with homework for kids with disabilities","baxter","1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"12","6","12","12","11","12","11","12","9","12","12","8","7","1","1","1","1","in an industrial setting. It would scare the kids","0","0","1","Cuter and cuddly for kids. Some of which can be interactive so chosen those for both. the other ones just do not look very aesthetically appealing and therefore have gone in the neither section. ","0","0","1","","0","0","0","1","","0","0","0","0","0","0",1,1,2,"Some of the questions should have given options only to select a few robots and not all. this comment is for the drag and drop in a box questions. ","passed","passed","prolific"
"107",100,"True","04.04.24 10:32","EN","68519","1",53,"1","Poland",0,0,0,0,1,0,"","Public school","",1,0,0,0,0,0,0,0,0,0,"",3,3,3,2,1,6,7,5,5,7,5,5,5,6,4,5,7,5,7,6,2.4,6,5,6,0,0,NA,0,NA,NA,NA,NA,"1","4",12,"2","Loss of human connection","Over-reliance on technology","","fostering empathy and interpersonal skills development","encouraging students to engage in collaborative learning activities and maintaining a balance","","personalized learning","","","","","","could be great for language learning, engaging students in practicing vocabulary, pronunciation, and conversational skills; robots could provide support and assistance to students with special needs or disabilities","baxter","1",0,5,21,6,6,25,51,27,19,25,19,12,6,20,0,0,"12","6","6","12","9","9","5","7","2","11","10","7","5","21","11","14","42","","0","0","1","animal-like for kids, except for the porn dog; humanoids for both","0","1","0","animal-like for individuals; friendly-luking humanoids for both","0","1","0","0","humanoids for teachers, small animals for tutees, bigger ones for peers","0","0","0","0","0","0",2,0,2,"","passed","passed","prolific"
"108",100,"True","04.04.24 10:54","EN","26398","1",57,"2","uk",0,0,0,1,1,0,"","Public school","",0,0,0,0,0,0,1,0,0,0,"",5,4,4,2,2,6,5,5,5,5,4,4,4,4,4,5,4,5,5,5,3.4,5.2,4,4.8,0,0,0,0,NA,NA,NA,NA,"1","1",1,"1","Not able to control the subject content","Not relevant for my subject or at least not all aspects of the subject where practical work is involved","","Careful programming","Being selective for where a robot is used","","Students may be motivated as it is a novelty and they may engage, at least for a while until the novelty wears off","","","Carefully programmed to follow the appropriate curriculum","","","They could help with core subject curriculum where schools follow the same specifications. They could help with testing students for knowledge and understanding such as testing at the end of a unit and record their scores and give feedback.","baxter","1",3,4,5,7,2,4,1,5,1,5,10,11,4,3,5,5,"5","4","10","10","11","4","8","9","4","2","10","3","3","10","8","6","54","helping to construct items","1","1","0","Child friendly robots such as furry toys or tractors would be suitable for children but inappropriate for adults. Typical robot figures could be used for both and may be respected more by adults.","0","1","0","Traditional robots are more human like and could be perceived to be able to talk to a group of students whereas the others are more like traditional toys which could be used individually","1","0","0","0","The toy like robots younger children would see them more as toys which they can use individually and work through tasks","0","0","0","0","0","0",1,1,2,"no","passed","passed","prolific"
"109",100,"True","04.04.24 10:57","EN","64445","1",40,"1","Poland",0,1,1,1,0,0,"","Public school","",0,0,1,0,0,1,0,0,1,0,"",4,5,4,3,3,2,6,3,2,5,5,6,5,3,5,7,6,6,6,6,3.8,3.6,4.8,6.2,0,1,0,0,NA,4,NA,NA,"2","3",3,"4","Robots can be unpredictable in their actions


Robot failure may not predict the consequences","Not every subject can be taught by a robot
e.g. Physical education","The robot has no emotions, so it will not be able to understand children's emotions. This may have a negative impact on teaching","A very reliable robot
","The robot cannot handle it because sports are too complex an activity","","more patience for children who learn poorly

The robot can devote time to teaching weaker children","","","","","","Additional teaching of some subjects
Private lessons
Teaching weaker children
Learning programming","baxter","1",43,62,77,81,19,21,22,37,11,9,5,22,58,58,20,62,"12","3","9","9","12","8","8","11","3","12","3","3","3","14","12","12","13","A robot designed for repetitive work. Probably not for teaching","0","0","1","Mascot-like robots are divided for children. Robots that look more like humans can be used by both children and adults. I assume that adults don't use mascots.","0","0","1","I believe that most robots can be treated as group robots.","0","0","1","0","Robots divided based on hunch. No firm decisions on how to divide","0","0","0","0","0","0",2,1,3,"no","passed","passed","prolific"
"110",100,"True","04.04.24 11:24","EN","75233","1",55,"2","UK",0,1,1,0,0,0,"","Public school","",0,1,0,0,0,0,0,0,0,0,"",3,5,5,4,2,3,4,3,5,5,6,7,6,6,5,6,7,5,7,6,3.8,4,6,6.2,1,1,1,1,1,5,4,1,"4","2",3,"4","","","","","","","","","","","","","To do creative writing, mark students' work, do assignments by students, ","baxter","1",47,51,51,73,34,50,40,54,38,34,34,39,62,43,56,66,"11","2","9","12","9","10","9","12","10","9","6","8","2","79","1","0","13","no","0","1","0","CHILDREN- They are cute and cuddly, not noisy enough to distract children from learning.
ADULTS- Functional for adults.
BOTH- Cute and friendly for adults and children can be used in educational contexts.
NEITHER- They are creepy and scary.","0","1","0","ONE PERSON- It is cuddly, and may not want to share with others.
BOTH- Can be used individually and in a group to educate.
GROUP- Could be overpowering for one child, but less overpowering in a group setting.
NEITHER- Too scary.","0","1","0","0","They seem to be suitable for each grouping because of their character traits.","0","0","0","0","0","0",1,1,2,"THE SURVEY- It took nearly 2 hours because I wanted to put all my attention and my best in doing it, so the time of 48 minutes is not correct.","passed","passed","prolific"
"111",100,"True","04.04.24 11:47","EN","94714","1",33,"2","Ireland ",1,0,0,0,1,0,"","Other, namely:","Additional Needs ",1,1,0,1,0,0,0,0,0,1,"Life skills vocational skills etc. ",4,3,4,3,4,2,4,3,3,4,6,5,6,6,4,4,2,5,5,4,3.6,3.2,5.4,4,0,1,1,0,NA,1,2,NA,"1","1",2,"3","Skills learned with robots may not generalise outside of that context - there is some research that shows that may be the case - that we tend not to engage in social learning from items we view to not have human-like capacity. ","","","Embed the teaching with real-world contexts that does not employ a robot. ","","","Decreases time and resources from elsewhere ","","","Not sure - ideally there should be additional funding being provided ","","","They could be used to help with planning or breaking down tasks for those who struggle with executive function ","baxter","1",15,15,26,50,39,37,14,48,27,19,39,32,40,21,46,57,"12","9","12","12","12","12","12","12","4","12","12","12","6","52","51","53","42","not sure","0","1","0","I'm basing these based on children's needs for items that have physical warmth and that older kids like something that is a little more ""grown up"" or may be capable of more complex tasks. I also included cuddly robots in both - as dependent on the individual, this may be really helpful. ","0","1","0","I have grouped theses I feel that there are physical characteristics that make them more suitable for being alone (e.g., the more cuddly toy ones are probably better for one-to-one) ","0","1","0","0","I was thinking about the physical components of the items - like if they had arms etc so whether this would impact how or if they could teach or if they needed to be more guidance or peers. ","0","0","0","0","0","0",1,1,2,"N/A","passed","passed","prolific"
"112",100,"True","04.04.24 12:00","EN","47438","1",53,"2","Greece",0,0,0,0,1,0,"","Public school","",0,0,1,0,0,0,0,0,0,0,"",4,3,4,2,4,2,4,2,2,4,2,6,4,2,4,3,2,2,2,4,3.4,2.8,3.6,2.6,1,0,1,1,1,NA,1,1,"3","3",8,"3","The wrong use","The continuous and uninterrupted occupation","","restriction on use","Appropriate control","Programming for special interventions","To help students with low social skills","To help low-achieving students","To help students in various difficulties","The correct and effective use","","","Students with special needs and learning difficulties may have benefited","baxter","1",8,11,12,11,14,11,13,12,10,11,11,11,10,12,13,9,"1","3","3","11","12","3","6","2","3","1","3","6","4","52","56","52","53","For steam projects","1","1","0","The figures should be close to the students' interests and be friendly","0","1","0","Some can respond to group work like projects","0","0","1","0","They can be programmed differently by either the teacher or the student αnd they have different capabilities","0","0","0","0","0","0",1,1,2,"Νο","passed","passed","prolific"
