"","Progress","Finished","RecordedDate","UserLanguage","ParticipantID","consent","age","gender","country","teach.age_1","teach.age_2","teach.age_3","teach.age_4","teach.age_5","teach.age_6","teach.age_6_TEXT","teach.school","teach.school_5_TEXT","teach.subject_1","teach.subject_2","teach.subject_3","teach.subject_4","teach.subject_5","teach.subject_6","teach.subject_7","teach.subject_8","teach.subject_9","teach.subject_10","teach.subject_10_TEXT","gators_RA1","gators_RA2","gators_RA3","gators_RA4","gators_RA5","gators_RA6","gators_RA7","gators_RA8","gators_RA9","gators_RA10","gators_RA11","gators_RA12","gators_RA13","gators_RA14","gators_RA15","gators_RA16","gators_RA17","gators_RA18","gators_RA19","gators_RA20","gators_pp","gators_pn","gators_sp","gators_sn","priorcontact.industrobot","priorcontact.domestrobot","priorcontact.socialrobot","priorcontact.otherrobot","priorcontactamount.industrobot","priorcontactamount.domestrobot","priorcontactamount.socialrobot","priorcontactamount.otherrobot","videos.amount","movies.amount","movies_seen","robots.skepticism","robot.risk_1","robot.risk_2","robot.risk_3","risk.mitigation_1","risk.mitigation_2","risk.mitigation_3","robot.benefit_1","robot.benefit_2","robot.benefit_3","benefit.mitigation_1","benefit.mitigation_2","benefit.mitigation_3","usecases.education","robot","robot_type","familiarrobot","familiarobjec","safety","competence","comfortable","friendliness","creepycute","badgood","physicalwarm","socialwarm","humanform","humanmotion","socialcompetence","socialness","socialintelligence","intelligence","ranksafety","rankcompetence","rankcomfortable","rankfriendliness","rankcreepycute","rankbadgood","rankphysicalwarmth","ranksocialwarmth","rankhumanform","ranksocialcompetence","ranksocial","ranksocialintelligence","rankintelligence","suitmath","suitdifftask","suitread","suitart","suitother","suitchildren","suitadults","suitageneither","why_age","suitindividual","suitgroups","suitindivgroupneither","why_group","suitteacher","suittutor","suitpeer","suitnovice","why_role","favoriteteacher1st","favoriteteacher2nd","favoriteteacher3rd","favoritestudent1st","favoritestudent2nd","favoritestudent3rd","Views","Viewssuit","totalviews","addthoughts","attentioncheck1","attentioncheck2","source"
"995",100,"True","02.04.24 09:37","EN","18962","1","50","1","Spain",0,0,"0","0","1","0","","Public school","","1","0","0","0","0","0","0","0","1","0","",2,2,1,2,2,4,5,3,4,7,4,5,5,3,3,6,5,6,7,6,1.8,4.6,4,6,"1","0",NA,NA,"2","","","","3","2",7,"2","no personal attention","deshumanization, lack of human touch","","education should always have a human/emotional approach","well, that's clear, isn't it?","","more time available to pay attention to students","a call to students' attention","avoid repetitive tasks","pay attention to more students at the same time, some will be with the robot, and some with me.","it's a novelty, so students may be attracted to it.","prepare some kind of materials.","mainly to avoid repetitive tasks, and also as an assistant.","tega","2","4","2","35","15","16","4","21","15","1","1","1","1","5","12","7","4","8","12","12","10","12","8","9","8","5","10","8","8","11","1","1","1","1","really disgusting appearance ...","0","0","1","I was based on intuition only, I think it is the best way to perform this task.","0","0","1","some of them are really creepy, they are not suitable for anyone.","0","1","0","0","This time I find the categories to be wrong.",0,0,0,0,0,0,2,1,3,"N/A","passed","passed","prolific"
"996",100,"True","02.04.24 09:39","EN","56880","1","58","2","italy",0,0,"0","1","1","0","","Public school","","1","0","0","0","0","0","0","0","0","0","",7,6,6,6,7,3,4,4,1,4,7,6,6,7,7,4,5,4,7,5,6.4,3.2,6.6,5,"0","0","0","0","","","","","2","2",4,"4","lack of social interaction that can affect children's social ans emotional relationship","","","Teachers can be responsible to reduce risks not forgetting the important of roleplay activities among groups of students, for instance","","","benficts could be improving personalized learning experience","robots could be used to promote creative and kinestetic learning","robots could be useful for helping students with disabilities","Teachers are the first responsible","","","robots could help students to improve thei knowledge about artificial intelligence by providing useful learning experience","tega","2","0","0","100","0","100","50","100","50","100","20","0","50","0","1","20","20","12","8","2","4","2","8","5","4","6","12","5","8","11","50","48","100","24","nothing else","1","0","0","the puppets are more attractive for children","1","0","0","some of them are more useful in groups
","1","0","0","0","all of them could be used for different tasks",0,0,0,0,0,0,2,1,3,"Nothing, thanks","passed","passed","prolific"
"997",100,"True","02.04.24 09:41","EN","64912","1","25","1","UK",0,0,"0","1","1","0","","Public school","","0","1","0","0","0","0","0","0","0","0","",5,6,5,4,5,2,2,1,2,4,7,7,6,5,6,6,6,6,7,6,5,2.2,6.2,6.2,NA,"1","0","0","","2","","","4","5",6,"4","","","","","","","Making routine tasks easier","","","","","","Automating attendance","tega","2","20","40","72","46","78","85","77","73","86","79","13","34","66","64","64","55","2","6","9","12","9","2","6","2","5","6","9","2","12","8","54","80","46","","1","0","0","their functions","1","0","0","","0","0","1","0","",0,0,0,0,0,0,1,1,2,"","passed","passed","prolific"
"998",100,"True","02.04.24 09:41","EN","77552","1","27","2","England",0,0,"1","0","0","0","","Public school","","1","1","1","1","1","1","1","0","1","0","",2,7,1,1,1,4,6,4,5,4,1,4,4,5,4,6,6,6,7,4,2.4,4.6,3.6,5.8,"0","0","0","0","","","","","1","2",5,"1","Children become to reliant on the robots.","Robots delivering unfactual information.","Rusty interactions between children.","Limit or time restrict the childrens contact.","","","Recalling facts.","","","I think it would benefit children by helping them to recall facts. I don't think a robot could be used to actually teach children information. Fact recalling is an easy thing that can be unmonitored.","","","I don't think social robots could be used at all, even for children who don't have many friends leaving them with a robot for interaction isn't the answer.
A robot will struggle to show undrestanding or empathy with children in different situations.","tega","2","71","71","72","48","66","72","38","60","50","61","0","29","49","50","50","61","1","11","7","8","2","9","7","4","7","10","7","11","11","21","69","47","1","Recalling phonics phrases","1","0","0","I have gone from the appearince of the robots and what their possible uses could be. More friendly appearing robots will be more appealing to children. ","1","0","0","Based on their general apperance and how they would captivate the group or individual. ","0","0","0","1","I have grouped them again based on their apperance and how children will perceve them being in their classroom. ",0,0,0,0,0,0,1,1,2,"This was an interesting survey to think about how robots and AI could potentially be used and percieved in the classroom.","passed","passed","prolific"
"999",100,"True","02.04.24 09:43","EN","33440","1","35","2","Spain",0,0,"1","1","0","0","","Public school","","1","0","0","1","0","0","0","0","0","0","",6,5,5,6,4,1,2,1,1,4,6,6,4,4,5,5,4,3,4,4,5.2,1.8,5,4,"0","1","0","0","","5","","","3","2",7,"3","The robots may not understand instructions or language coming from children","Children may become addicted to or dependent on them","","","Impose time limits on robot interaction","","Could lighten the teachers' workload e.g. when dealing with fast finishers, or children with extra difficulties","","","","","","they could take on a role similar to that of a teaching assistant, helping individual children with their work, as well as doing some administrative tasks such as marking exams, correcting homework etc.","tega","2","2","12","100","78","98","80","95","98","97","82","16","6","57","52","50","51","6","6","2","3","1","4","2","3","6","6","4","1","5","42","93","46","28","No","1","0","0","The 3 robots in the ""neither category"" have no real educational value from my point of view. The ones in the ""children"" group seem friendly, more like teddies or toys which I feel children could relate to more.","1","0","0","The ones in the ""both"" group, as they are the most humanlike, I can imagine taking on a role similar to that of a teacher, i.e. being able to work with both individuals and groups.","0","0","1","0","The ""novice"" group seem to be the least technologically advanced robots, and so seem to be better suited to a more passive, learner role.",0,1,0,1,0,0,1,1,2,"No","passed","passed","prolific"
"1000",100,"True","02.04.24 09:44","EN","65834","1","29","2","UK",0,0,"1","1","1","0","","Public school","","0","0","0","1","0","0","0","0","0","0","",3,4,3,3,5,4,3,5,4,5,5,6,6,5,5,5,6,6,6,6,3.6,4.2,5.4,5.8,NA,"1","1","1","","5","2","4","4","5",12,"4","That it will lead to the eventual mechanisation of education, whereby teachers are not needed and the profession is devalued","","","That software is just used for quantitative analysis and that teachers specialisms still hold weight when looking at extended writing and pedagogy","","","To make marking automated - in multiple choice/ knowledge tests to reduce workload","To analyse data so we have more time to create resources to address gaps","To quiz students or provide game-like simulation to make learning more fun","Robots would be AI- would depend on cost and accessibility at school","This would depend on the 'academy' adoption- whether they feel this would benefit middle and senior leaders","Again, investment in the platform from the school and also students having the software on apps to access it for homework- so cost of living huge bearing ","Social robots could potentially be used as TAs or learning coaches (support student writing or help student 1:1)- this would be particular advancement. I more envisage AI when we consider robots- perhaps a platform students can talk to and get guided to resources/ people (like an emotional triage). AI to also analyse data and suggest areas for teachers to go over to address gaps? Lastly, some kind of gaming 'learning/discovery' software that helps students learn through play","tega","2","40","67","67","38","67","58","51","52","72","59","27","38","58","59","59","38","10","10","12","12","11","12","9","9","8","10","11","11","10","23","64","79","17","Bit creepy..","0","0","1","Cute robots that don't offer any room for anxiety for children. Robots for both- can have a function in an educational setting and retail/ domestic/ work. Adult- robot that potentially looks dangerous and would need to have someone capable of running and the other reminds me of a vacuum for some reason (domestic tasks)","0","0","1","The ones that resemble 'toys' as individual- as toys are quiet personal, the more human resemblance for group settling- as humans are social creatures","0","0","0","1","Robots that resemble humans and look like they are more intelligent in the teacher and tutor column. More 'toy' robots acting as companions as sounding boards to the learning process. ",0,0,0,0,0,0,1,1,2,"N/A","passed","passed","prolific"
"1001",100,"True","02.04.24 09:44","EN","67335","1","28","2","UK",0,1,"1","0","0","0","","Public school","","1","1","1","1","1","1","0","0","0","0","",3,3,3,2,4,5,6,5,2,6,2,5,4,4,4,6,7,6,5,4,3,4.8,3.8,5.6,"0","1","0","0","","2","","","2","4",4,"1","Children will become lazier","Children won't take robots seriously, behaviour will become worse.","","Teachers would need to be present to minimise the risks","Teachers would need to be present to minimise the risks","","","","","","","","Researchers have used them to read stories to preschool students in Singapore, help 12-year-olds in Iran learn English, improve handwriting among young children in Switzerland and teach students with autism in England appropriate physical distance during social interactions.","tega","2","1","16","48","46","66","58","64","47","27","62","1","12","30","48","36","31","12","2","6","9","1","7","6","1","7","7","9","7","8","25","59","59","18","No","1","0","0","Some are more child friendly than others","0","0","1","I don't believe any will be suitable","0","0","0","1","N/A",0,0,0,0,1,0,3,1,4,"","passed","passed","prolific"
"1002",100,"True","02.04.24 09:46","EN","10716","1","51","1","United Kingdom",1,1,"1","0","0","0","","Public school","","1","1","1","1","1","1","0","0","1","0","",6,6,4,4,4,3,3,2,3,3,6,7,5,4,6,2,4,2,5,4,4.8,2.8,5.6,3.4,"0","1","1","1","","3","4","3","3","4",10,"4","Boredom of students as the technology quickly becomes obsolete.","Malfunctioning or unresponsive technology.","The implication of cost.","Using robots for appropriate ages and stages of development. ","Assigning tech support early on.","Trial periods of reduced cost.","Use with children with autism or SEND in general.","The potential for more personalised education.","Educating children who refuse school or find attendance problematic.","Creating robots with understanding or SEND needs and engagement. ","Robots tailored for individual or potentially home learning.","The use of a blended robot/real time educational provision.","Task setting, group work, additional activities (quizzes etc.)","tega","2","34","43","68","49","60","69","56","70","68","56","28","30","52","60","53","36","6","5","5","4","2","3","5","6","6","4","6","10","10","55","25","56","21","Again, possibly a way to repeat, remember or create tasks.","1","0","0","The look, textures and approachability of each design.","1","0","0","The individual choices are more personal whereas the group / both seem more programmable. ","0","0","1","0","The fact that some robots clearly have screens/possible speech capacity lends these to more of a tutor focus.",0,0,0,0,0,0,1,1,2,"","passed","passed","prolific"
"1003",100,"True","02.04.24 09:47","EN","78689","1","46","2","United Kingdom ",0,0,"1","0","0","0","","Public school","","0","1","0","0","0","0","0","0","0","0","",4,6,6,5,5,5,5,6,6,6,6,5,5,5,5,6,6,6,6,5,5.2,5.6,5.2,5.8,"0","0","0","0","","","","","2","3",3,"2","Could give them the wrong answers ","Could rely on them too much","","","","","Answer questions ","Support the children","Can be seen as a person they can talk to. ","","","","Help with spelling, punctuation and grammar 
Someone who they can talk to
","tega","2","33","41","78","56","79","81","84","78","61","64","47","50","56","60","77","69","3","11","8","10","5","12","5","6","7","10","6","2","10","16","76","70","14","A friend ","1","0","0","Children soft and cuddly
Adult more scary looking
Both just could be used for both ","0","1","0","Group the ones that look like they are more interactive
One person the more cuddly ones","1","0","0","0","More robot like work on tasks with children.teacher the cuddly ones to support",0,0,0,0,0,0,1,1,2,"","passed","passed","prolific"
"1004",100,"True","02.04.24 09:51","EN","33771","1","32","2","Hungary",0,0,"1","1","0","0","","Religious school","","1","0","0","0","0","0","0","0","0","0","",6,6,2,5,5,3,5,1,2,1,6,5,6,5,5,3,6,6,6,5,4.8,2.4,5.4,5.2,"0","1","1",NA,"","2","1","","2","2",13,"4","Maybe the students want to use them evers day.","Isolated kids from each other.","","School and the teachers need a                                                mentor","I have to be creative to kids work together","","Kids are motivated","Kids meet with technology n the class, so they can ask.","","Kids need IT skills, and that is one way can help them. ","Tecahers need courses and mentors to be better","","They can play a roll in a book; can practice dialogues with them; can simulate situations.","tega","2","100","100","75","60","92","84","100","92","82","81","76","62","64","64","75","76","6","10","3","8","4","7","2","3","9","9","8","6","10","60","84","82","80","to be a good friend who lsiten the problems","1","0","0","The cute animals fit for children. But the other robots are more serious, so they can teach serious things both children or adults. It depends on the subject.","1","1","0","One person gropu robots are very emotionally and personally.
Group robots can teach more than 2 people.
Both are not so intelligent to teach a group.
Neither group is just cute but I don't know how useful is.","0","0","0","1","Tacher gropu can speak and make gestions.
Tutor ar friendly an sociable, so they can tutor the students.
Peer is very interactive.
Novices are waiting for studies",0,0,1,0,0,0,1,2,3,"-","passed","passed","prolific"
"1005",100,"True","02.04.24 09:52","EN","70498","1","41","1","Canada",0,1,"1","1","0","0","","Public school","","1","1","1","1","0","1","0","0","0","0","",6,5,6,2,4,2,5,2,2,4,6,6,7,6,5,5,5,6,5,6,4.6,3,6,5.4,"0","1","1",NA,"","1","1","","1","2",5,"4","Risk of cheating or passing off the robots' work as the students' own.","","","Monitoring use in a classroom/controlled environment","","","Automating simple or redundant tasks","Teaching logic and problem solving","","","Specific instruction in programming/designing/using robots","","Additional attention given to students in routine task, allowing teacher to focus more on complex needs","tega","2","2","2","100","1","36","23","52","49","22","2","0","2","10","9","2","2","6","9","3","10","9","11","6","6","4","7","5","9","12","11","11","25","2","","1","1","0","","1","0","0","","0","0","0","1","",0,0,0,0,0,0,1,1,2,"","passed","passed","prolific"
"1006",100,"True","02.04.24 09:53","EN","92964","1","28","1","spain",0,0,"0","0","1","0","","Private school","","0","0","0","1","0","0","0","0","0","0","",1,2,1,6,2,7,3,4,3,6,4,6,3,1,6,6,7,6,7,7,2.4,4.6,4,6.6,"1","1","1","0","4","5","2","","1","1",4,"1","make students asocial","","","the teacher making contact with the students more continuous. the teacher would be responsible. Being much more social than they are and paying more attention to the students' feelings","","","","","","","","","Organizing activities between students with socialization problems with more extroverted students. Perhaps an activity would be to bring together two students who have both characteristics with the robot and tell it about their concerns and if they could be friends.","tega","2","13","46","34","32","32","50","37","49","44","34","48","38","38","48","41","44","4","11","9","5","10","9","6","8","7","1","2","6","5","26","21","36","28","No","1","1","0","Those that resemble animals for children and those ""more technical"" robots are more appropriate for adults.","1","0","0","Those that are very ugly are not useful for an educational context because I think they do not attract the attention of the students. More technical robots for the group would go well, while those that resemble stuffed animals are more suitable for a single individual.","0","0","0","1","Based on their appearance I have been designing their skills with the students",0,0,0,0,0,0,1,1,2,"No","passed","passed","prolific"
"1007",100,"True","02.04.24 09:57","EN","75250","1","28","1","Hungary",0,0,"0","0","1","0","","Public school","","0","0","0","0","0","0","0","0","1","0","",4,5,4,7,1,1,1,1,1,1,7,7,7,7,5,7,6,4,7,7,4.2,1,6.6,6.2,"0","1","0",NA,"","4","","","3","3",11,"3","ethical concerns, eg. emotional support for the children","high initial costs","","the collaboration between using robots and humans needs to be balanced","i guess only time will fix this.","","enhanced accessibility","fair and equal education","","students with disabilities would benefit from this greatly.","poorer regions would benefit the most","","In poorer regions and for students with disabilities or learning difficulties, robots can be valuable educational resources, offering personalized learning support. It couild enhance remote learning opportunities as well","tega","2","1","6","91","1","73","61","79","57","28","2","0","0","2","1","2","1","6","6","7","7","7","9","10","9","5","6","4","5","9","0","0","70","0","-","1","0","0","robots for children should be cute. More human-like robots suit better for adults, as they may scare the children.","1","1","0","i think all of them are suitable for groups. Well expect for the rubber duck. that is useless.","0","0","0","1","not really. it does not make too much sense. Adult-like robots should be teachers, that is for certain.",0,0,0,0,0,0,1,1,2,"not really","passed","passed","prolific"
"1008",100,"True","02.04.24 10:00","EN","46815","1","61","2","England",0,1,"0","0","0","0","","Religious school","","1","1","0","1","0","0","0","0","0","0","",5,5,4,5,5,4,5,2,2,1,7,6,6,7,5,6,6,3,7,5,4.8,2.8,6.2,5.4,"0","1","1",NA,"","2","1","","3","3",4,"4","Giving children the wrong information if they did not understand the lesson.","Physical malfunction could hiut someone.","They could eventually lead to people losing their job.","Keep them away from emotional issues.","Have an easy cut of switch if things do go wrong.","","There could be more children given individual assistance if there were robots of the right kind.","They could carry out basic duties such as tidying, sharpening pencils and cleaning paint trays while humans carried on with a lesson.","There is the risk they may get things wrong and a child may be hurt.","Robot users could explain what qualities in a robot would help them.","Engineers could add skills that could be used on other areas.","","They could help in lessons with some subjects, carry out basic tasks and could befriend some children to an extent.","tega","2","9","11","38","21","26","31","6","42","32","57","3","3","30","52","51","46","3","11","5","1","1","8","12","11","6","2","5","2","7","17","74","86","19","Settling them down","1","0","0","Some of the cuter ones seemed more suitable for children while the one in noether looks a little scary","1","1","0","It was hard to decide and some could be put in a different catagory on a different day.","0","1","0","0","The more human looking ones could be a substitution for the teacher.",0,0,0,0,0,0,1,1,2,"Not the robots but the survey took far too long. Had I known it would take an hour not the 30 minutes stated I would not have done it.","passed","passed","prolific"
"1009",100,"True","02.04.24 10:02","EN","15438","1","54","2","United Kingdom",1,0,"0","0","0","0","","Public school","","0","0","0","0","0","0","0","0","0","1","eyfs",5,5,3,3,2,6,4,5,5,7,6,6,7,6,5,6,6,7,7,7,3.6,5.4,6,6.6,"0","0","0",NA,"","","","","1","1",1,"2","Children do not learn to interact with other people. Social skills are already being lost to technology and I think this will lead to more isolation and feelings of anxiety and depression ","Teaches will be out of a job.","Children will not learn in a variety of ways that suit their learning styles - it becomes a process","Having an adult in the room to support childen and to do some of the teaching","Tactile robots that could react to emotions of the children","","Uniform delivery of input.","Not easily distracted","","Brilliant programming","Understand emotions of the audience","","Delivering facts to older children and demonstating experiments etc. Helping with remote learing and ensuring a curriculum is delivered uniformly and on time. By suggesting ways to teach subjects as able to scan the interent quickly for ideas","tega","2","1","1","99","22","91","34","90","94","29","29","1","5","53","16","1","18","3","10","2","4","3","5","5","4","10","9","10","8","9","52","41","1","1","Answering alexa type questions","1","0","0","The appearance and therefor appeal to their audience","0","1","0","Again the appearance and what I imagine they might be used ford","0","0","1","0","I am not sure really it would depend how they were programmed",0,0,0,0,0,0,3,1,4,"","passed","passed","prolific"
"1010",100,"True","02.04.24 10:03","EN","48144","1","42","1","England",0,0,"1","0","0","0","","Public school","","1","1","1","1","1","1","1","0","1","0","",4,3,4,5,2,3,4,2,3,4,4,6,4,6,4,6,6,6,5,3,3.6,3.2,4.8,5.2,"0","0","0","0","","","","","1","4",4,"3","","","","","","","","","","","","","I really don't have a full enough understanding of what a social robot is to be able to answer how it could be used.","tega","2","1","1","100","1","76","63","43","90","8","7","7","4","15","1","1","3","4","6","6","11","6","9","4","5","5","11","11","8","10","1","13","5","8","No","1","0","0","The cute ones are very children friendly. The ones I put in both would be good for children but I feel may need some adult support. The neither ones are creepy!","1","1","0","Most of them would be useful either as a one-to-one object or in use as small groups","0","0","0","1","Many of them are simple interactive toys that children can interact with.",0,0,0,0,0,0,1,1,2,"No","passed","passed","prolific"
"1011",100,"True","02.04.24 10:04","EN","75239","1","49","2","USA",1,1,"0","0","0","0","","Public school","","0","0","0","0","1","0","0","0","1","0","",7,6,7,7,7,1,1,1,1,1,7,7,7,7,7,2,7,1,3,4,6.8,1,7,3.4,"0","1","0","1","","1","","1","4","5",12,"5","Safety issues if Robots malfunction","","","","","","Greater opportunities for learning technology at a young age","Ability to watch children when the teacher is working on a lesson or has their back turned. ","Ability to fill in gaps in learning and to provide unique one on one learning","","","","They could be used as teacher assistants and yard monitors as well as other endless applications.  Depending on how advanced they are, they could essentially be another person in the classroom. ","tega","2","19","20","100","95","100","100","100","100","100","100","1","3","79","100","79","47","5","6","7","12","3","6","5","3","8","6","5","6","6","99","100","100","100","Conflict management between two children","1","0","0","I think that the cute robots are best suited to charm kids, and the more universal looking ones are best for both.  The one looked dangerous, and I put it in the adult category.","1","0","0","Some of these seemed quite little and cuddly and I thought that they might be good for individual use more than a group of kids all wanting to hold it. ","0","1","0","0","I think the most human ones are the ones that would be best suited for teaching. ",0,0,0,0,0,0,1,1,2,"Thank you for letting me participate. ","passed","passed","prolific"
"1012",100,"True","02.04.24 10:04","EN","19791","1","33","1","Italy",0,0,"0","0","1","0","","Public school","","0","0","0","1","0","0","0","0","0","0","Philosophy and History",3,3,4,3,3,4,7,6,4,5,5,5,4,4,4,6,5,4,7,7,3.2,5.2,4.4,5.8,"0",NA,"0","0","","","","","1","3",3,"3","might be awkward for kids to interact with them, also because interacting with a human will always be different","","","I'm sure somebody will find it useful for specific purposes even though I can't name one","","","same as before","","","","","","enhance social relationships with autistic kids? I don't know","tega","2","8","7","54","9","21","28","18","31","10","18","13","5","5","11","5","10","8","9","2","9","9","10","10","7","1","5","8","4","7","11","9","11","7","","1","0","0","","1","0","0","","1","0","0","0","",0,0,0,0,0,0,1,1,2,"","passed","passed","prolific"
"1013",100,"True","02.04.24 10:07","EN","83018","1","41","2","united kingdom",1,1,"0","0","0","0","","Public school","","0","1","0","0","0","0","0","0","0","0","",4,4,4,3,3,6,4,5,6,5,6,4,5,5,4,5,5,7,6,6,3.6,5.2,4.8,5.8,"0","1","0","0","","4","","","1","1",1,"2","less interaction with students","malfunction","loss of data","dont know","dont know","dont know","do mundane tasks","","","give them filing tasks to free up teachers time","","","they could engage with a group of children","tega","2","10","7","43","51","47","48","71","36","55","42","15","13","28","26","29","33","5","6","3","5","5","10","3","5","11","8","5","4","7","26","67","45","19","n/a","1","0","0","the pones for children are based more on appearence","1","1","0","ones related to manual tasks more suitable for groups","0","0","1","0","n/a",0,0,1,0,1,0,1,1,2,"","passed","passed","prolific"
"1014",100,"True","02.04.24 10:10","EN","16491","1","29","2","United Kingdom",0,1,"1","0","0","0","","Private school","","1","1","0","0","0","0","0","0","0","0","",4,4,1,3,4,5,4,3,5,4,2,5,4,2,4,6,3,7,5,4,3.2,4.2,3.4,5,"0","1","0",NA,"","2","","","1","2",3,"2","too much dependence on the robots","physical dangers eg the robots exploding","loss of human contact","only use to replace individual work, not group activities","only used in a specific class/for a specific amount of time","use at school not home for monitoring","could be useful for students who struggle with social interaction","could be useful for special needs students","could be useful for schools that are understaffed","i think that robots would need to be thoroughly tested","robots would need to be used selectively","the developer would need to be responsible for the robots","social robots could be very helpful for students with special education needs, eg autism or adhd. they could be built to target these needs eg shorted attention span. they could be used for language learning or stem, where the robot may be a tutor","tega","2","0","0","51","49","51","63","68","50","63","51","35","41","49","65","49","50","3","4","5","4","4","4","4","4","5","4","4","3","2","75","55","77","28","n/a","1","0","0","i think the toy-like robots are more suitable for children, and the more machine-like ones could be scary to children","1","0","0","i used the size as a reference","0","0","0","1","the robots which look more machine-like are better as teachers",0,0,0,0,0,0,1,1,2,"no","passed","passed","prolific"
"1015",100,"True","02.04.24 10:14","EN","67204","1","38","1","UK",0,0,"1","1","1","0","","Public school","","1","0","0","0","0","0","0","0","0","0","",5,4,4,5,1,3,3,2,2,4,5,6,5,4,5,5,4,3,4,4,3.8,2.8,5,4,"0","1","0","0","","2","","","1","1",9,"2","Students could cheat when it comes to completing assignments or homework tasks.  This means they will be less likely to know things well.","","","","","","","","","","","","Robots could be used to automate administration tasks.","tega","2","1","4","59","16","24","28","32","39","4","22","6","6","23","19","12","10","10","6","6","7","10","10","2","12","11","9","3","12","5","3","8","18","4","None","0","0","1","The robots that can be useful for education are those that have the capacity (or look like they have the capacity) to speak and listen.","0","0","1","The robots that are suitable look like they can do something of use and/or talk","0","0","0","1","Those who would be taught by the students are more rudimental robots.",0,0,0,0,0,0,1,1,2,"","passed","passed","prolific"
"1016",100,"True","02.04.24 10:15","EN","16477","1","30","2","Poland",0,0,"0","1","1","0","","Other, namely:","Tutoring, homeschooling","1","0","0","0","0","0","0","0","0","0","",4,5,4,3,2,5,5,5,5,3,6,5,5,6,5,6,5,6,6,6,3.6,4.6,5.4,5.8,"0","1","0","0","","3","","","2","2",2,"2","The robot can teach students bad words, bad attitudes they are programmed not to do","They can rebel and refuse to work","","The right programming can reduce the risk","The right programming can reduce the risk","","Speaking/talking partner","Doing routine activites with students","","They can be programmed to act as a speaking partner in language lessons. They can be programmed to only use the language level the students know","I don't really know","","Speaking activites in language classes, helping in cleaning the class after each class","tega","2","0","0","82","12","75","73","68","86","27","28","0","0","13","55","28","13","4","7","3","8","6","7","8","8","7","8","7","7","9","0","84","84","19","","1","0","0","For children - robots that look like animals, toys, etc. Neither - this robot is too creepy and can't do anything.","1","1","0","Almost all are suitable for both","0","0","0","1","",0,0,0,0,0,0,3,2,5,"No","passed","passed","prolific"
"1017",100,"True","02.04.24 10:26","EN","63999","1","45","2","UK",1,0,"0","0","0","0","","Public school","","0","1","1","1","1","1","0","0","0","0","",4,7,4,3,7,7,4,5,5,5,5,4,5,4,4,7,7,7,7,7,5,5.2,4.4,7,"0","0","0","0","","","","","1","2",4,"2","loss of jobs","robots not being flexible enough","","","","","","","","","",""," really dont know.  there are so many variables witrhin teaching that i dont know if a robot could meet those needs appropriately","tega","2","0","0","8","12","7","15","9","14","1","8","14","10","8","9","20","8","6","6","12","5","10","5","7","8","5","6","8","9","3","2","62","63","32","making children feel better when they  are sad","1","0","0","most robots are more appealing to children","1","0","0","cuter ones seem for for one person","0","0","0","1","i imagined how a child would bet relate to each robot",0,0,0,0,0,0,1,1,2,"no","passed","passed","prolific"
"1018",100,"True","02.04.24 10:32","EN","92120","1","45","1","UK",0,1,"0","0","0","0","","Public school","","1","1","1","0","1","1","0","0","0","0","",4,6,4,4,2,3,3,2,2,6,5,7,5,6,5,6,5,2,5,5,4,3.2,5.6,4.6,"0","0","1","0","","","2","","1","1",2,"3","I think some pupils might become over reliant on it.","It might also take the human element out of teaching to some extent.","","I think this risk could be mitigated by the class teacher ensuring they were only used for certain lessons/timetabled slots. I don't think the robots would need to change but rather they were used when there was a genuine need for them and not just have the pupils merely 'playing' with them.","I think the important thing for the teacher would be to remember they are still teacher and not a social robot. Children will have a range of needs such as emotional/behavioural that won't be addressed by a robot so the teacher as well as pupils shouldn't become over reliant on this technology. Lesson observations as to how it was used and implemented by senior leaders at the school could help to ensure this. Again, here I wouldn't see a need for robots to change rather than keeping a close eye on how and when they were used.","","It might help to engage children who are reluctant learners.","It can help to make sense of test data more quickly and accurately.","","Children who are reluctant learners/falling behind might be able to use social robots to a play a range of interactive educational games which cover the topics being covered in class in a different way. Each teacher could propose pupils that would benefit from their use and then the Head could have final say on allocation of these social robots.","Test data analysis could be undertaken more quickly than if done by a teacher. You could use robots to quickly get data on which questions were gotten incorrect by the highest percentage of pupils and use this information to re-teach key areas of uncertainty amongst the class. This could be further rolled out so it was adopted by a whole school to help support learning and bridge gaps as and where they appear in pupil's knowledge.","","I have covered some of my ideas on the previous page but in short I'd see their function to be both an educational tool through the use of interactive games and an assessment tool to enable teachers to quickly identify where their pupils are weak and need further support.","tega","2","0","0","81","46","95","91","93","76","66","78","8","27","30","58","53","27","3","10","2","8","6","7","3","8","10","1","8","6","10","20","77","81","63","None","1","0","0","The children section is essentially the cuter more fluffy or otherwise child friendly robots. The ones I have put in both I consider to have more functional qualities and neither is where I consider them to neither be overly useful or cute!","1","0","0","Again the more fluffy cute robots I thought might be best for one person as they are more relatable perhaps and therefore might work better on a 1-to- basis. The group settings are bigger robots which I thought might captivate more people and the neither group again was for the robots that I felt added very little to either scenario.","1","0","0","0","The teacher telling students about things I went for robots that looked a bit more cute. Almost like a glove puppet helping the teacher to teach children things. The tutor guiding students through a task was where I went for the largely more mechanical robots and felt their physical appearance might lend itself to this and the two I went for peer work is the robots who I felt the children would most likely accept as a peer based on their appearance. I didn't feel that any were overly suitable for a novice.",0,0,0,0,0,0,1,1,2,"No.","passed","passed","prolific"
